Duration,Distance,OriginalPace,HeartRate,Cadence,PowerOriginal,CalculatedPace,CalculatedStrideLength,CalculatedAerobicEfficiencyPace,CalculatedAerobicEfficiencyPower,CalculatedEfficiencyIndex
1,8.44633,166.2,157,86,397,166.2,4.2,0.038,2.536,6.018
1,8.45224,169.3,156,93,352,169.3,3.81,0.038,2.25,5.905
1,8.45828,165.4,157,95,339,165.4,3.82,0.039,2.163,6.046
1,8.46453,160.2,157,103,412,160.2,3.64,0.04,2.624,6.244
1,8.4703,173.1,157,87,349,173.1,3.98,0.037,2.222,5.777
1,8.47583,181.0,157,94,336,181.0,3.53,0.035,2.138,5.525
1,8.48123,185.1,158,95,363,185.1,3.41,0.034,2.299,5.402
1,8.4874,162.2,158,91,371,162.2,4.06,0.039,2.347,6.165
1,8.49282,184.3,158,82,339,184.3,3.97,0.034,2.148,5.426
1,8.49874,168.9,158,86,384,168.9,4.13,0.038,2.432,5.92
1,8.50396,191.8,158,91,333,191.8,3.44,0.033,2.115,5.214
1,8.50989,168.6,158,91,380,168.6,3.91,0.038,2.408,5.931
1,8.51597,164.6,158,92,374,164.6,3.96,0.038,2.361,6.077
1,8.52172,173.9,159,89,356,173.9,3.88,0.036,2.243,5.75
1,8.52757,170.8,159,87,355,170.8,4.04,0.037,2.236,5.854
1,8.53393,157.2,160,86,384,157.2,4.44,0.04,2.404,6.36
1,8.53969,173.5,160,86,354,173.5,4.02,0.036,2.214,5.765
1,8.54398,233.1,159,86,186,233.1,2.99,0.027,1.168,4.291
1,8.54806,245.5,159,83,177,245.5,2.95,0.026,1.112,4.074
1,8.55146,293.8,160,88,140,293.8,2.32,0.021,0.878,3.403
1,8.55509,275.3,159,77,145,275.3,2.83,0.023,0.908,3.632
1,8.55927,239.6,158,89,187,239.6,2.81,0.026,1.184,4.174
1,8.56359,231.3,158,79,198,231.3,3.28,0.027,1.251,4.324
1,8.56796,228.9,157,89,175,228.9,2.94,0.028,1.115,4.368
1,8.57175,263.7,157,84,179,263.7,2.71,0.024,1.138,3.792
1,8.57571,252.6,158,80,169,252.6,2.97,0.025,1.069,3.959
1,8.57941,270.7,157,88,170,270.7,2.52,0.024,1.082,3.694
1,8.58338,251.3,157,90,173,251.3,2.65,0.025,1.099,3.979
1,8.58724,259.7,157,84,168,259.7,2.75,0.025,1.075,3.851
1,8.59051,305.0,156,84,162,305.0,2.34,0.021,1.037,3.279
1,8.59471,238.6,156,83,163,238.6,3.03,0.027,1.048,4.191
1,8.59528,1743.4,154,55,0,1743.4,0.63,0.004,,0.574
1,8.59897,270.6,155,83,164,270.6,2.67,0.024,1.062,3.695
1,8.60261,275.0,154,92,162,275.0,2.37,0.024,1.047,3.637
1,8.6065,257.0,154,83,189,257.0,2.81,0.025,1.226,3.891
1,8.61072,237.0,154,83,189,237.0,3.05,0.027,1.224,4.219
1,8.61427,281.5,154,83,179,281.5,2.57,0.023,1.16,3.552
1,8.61759,301.9,153,75,118,301.9,2.65,0.022,0.774,3.312
1,8.62103,290.7,152,83,163,290.7,2.49,0.023,1.072,3.44
1,8.62437,299.1,152,86,188,299.1,2.33,0.022,1.243,3.343
1,8.62774,296.8,151,79,181,296.8,2.56,0.022,1.196,3.369
1,8.6314,272.8,151,73,178,272.8,3.01,0.024,1.177,3.666
1,8.63581,227.1,151,83,182,227.1,3.18,0.029,1.204,4.402
1,8.63877,337.0,150,87,148,337.0,2.05,0.02,0.983,2.967
1,8.64265,258.0,150,80,188,258.0,2.91,0.026,1.256,3.876
1,8.64619,282.0,149,83,157,282.0,2.56,0.024,1.049,3.546
1,8.64991,269.0,149,90,169,269.0,2.48,0.025,1.136,3.717
1,8.65408,240.2,149,79,195,240.2,3.16,0.028,1.311,4.163
1,8.65814,246.3,149,89,176,246.3,2.74,0.027,1.182,4.06
1,8.6624,234.4,147,86,195,234.4,2.98,0.029,1.323,4.265
1,8.66631,255.7,147,79,157,255.7,2.97,0.027,1.07,3.911
1,8.67059,233.9,146,81,163,233.9,3.17,0.029,1.113,4.276
1,8.67436,265.4,147,77,198,265.4,2.94,0.026,1.35,3.768
1,8.67902,214.5,146,82,204,214.5,3.41,0.032,1.399,4.662
1,8.68229,306.1,145,83,163,306.1,2.36,0.023,1.123,3.267
1,8.68642,241.7,144,80,202,241.7,3.1,0.029,1.401,4.137
1,8.69019,265.7,144,86,173,265.7,2.63,0.026,1.197,3.764
1,8.69364,289.2,144,80,159,289.2,2.59,0.024,1.102,3.457
1,8.69761,251.8,143,85,183,251.8,2.8,0.028,1.273,3.971
1,8.70185,235.9,143,90,200,235.9,2.83,0.03,1.399,4.24
1,8.70561,266.0,144,84,180,266.0,2.69,0.026,1.25,3.76
1,8.70986,235.4,143,85,182,235.4,3.0,0.03,1.272,4.248
1,8.71405,238.7,143,87,180,238.7,2.89,0.029,1.257,4.19
1,8.71794,257.0,143,87,172,257.0,2.68,0.027,1.202,3.891
1,8.72163,271.0,143,85,146,271.0,2.6,0.026,1.024,3.69
1,8.72508,290.0,143,86,159,290.0,2.41,0.024,1.11,3.449
1,8.72881,268.5,143,81,169,268.5,2.76,0.026,1.181,3.725
1,8.73244,275.1,143,85,161,275.1,2.57,0.025,1.125,3.635
1,8.73642,251.4,143,83,172,251.4,2.88,0.028,1.205,3.977
1,8.74051,244.7,143,82,165,244.7,2.99,0.029,1.16,4.086
1,8.74419,271.8,143,89,169,271.8,2.48,0.026,1.181,3.68
1,8.74808,257.0,143,76,169,257.0,3.07,0.027,1.186,3.891
1,8.75165,279.8,143,82,152,279.8,2.61,0.025,1.06,3.574
1,8.75536,269.2,142,88,167,269.2,2.53,0.026,1.174,3.715
1,8.75964,233.7,142,83,238,233.7,3.09,0.03,1.675,4.278
1,8.76313,286.9,142,88,177,286.9,2.38,0.024,1.242,3.485
1,8.76708,253.0,143,86,202,253.0,2.76,0.028,1.414,3.952
1,8.77119,243.5,142,81,169,243.5,3.04,0.029,1.187,4.107
1,8.77466,288.0,141,78,169,288.0,2.67,0.025,1.197,3.472
1,8.77862,252.5,141,84,175,252.5,2.83,0.028,1.24,3.96
1,8.78277,241.1,141,91,175,241.1,2.74,0.029,1.243,4.148
1,8.78653,265.5,141,76,187,265.5,2.97,0.027,1.325,3.766
1,8.79045,255.2,141,77,172,255.2,3.05,0.028,1.223,3.918
1,8.7946,241.2,141,87,205,241.2,2.86,0.029,1.455,4.147
1,8.79794,298.9,141,78,172,298.9,2.57,0.024,1.22,3.345
1,8.80166,269.1,141,83,154,269.1,2.69,0.026,1.092,3.716
1,8.80577,243.1,141,90,210,243.1,2.74,0.029,1.495,4.113
1,8.80951,267.5,140,84,170,267.5,2.67,0.027,1.211,3.738
1,8.81342,256.0,140,83,191,256.0,2.82,0.028,1.36,3.906
1,8.81727,259.9,140,80,184,259.9,2.89,0.028,1.319,3.848
1,8.82082,281.3,141,84,190,281.3,2.54,0.025,1.351,3.554
1,8.82424,292.5,141,79,166,292.5,2.6,0.024,1.179,3.419
1,8.82803,263.5,141,78,192,263.5,2.92,0.027,1.363,3.795
1,8.83167,275.2,141,80,202,275.2,2.73,0.026,1.436,3.633
1,8.83577,243.6,141,85,185,243.6,2.9,0.029,1.314,4.104
1,8.83927,285.9,140,80,163,285.9,2.62,0.025,1.16,3.498
1,8.84345,239.1,140,78,190,239.1,3.22,0.03,1.355,4.183
1,8.84705,278.0,140,80,174,278.0,2.7,0.026,1.237,3.597
1,8.85069,274.7,140,83,185,274.7,2.63,0.026,1.319,3.64
1,8.85442,268.1,140,84,173,268.1,2.66,0.027,1.238,3.729
1,8.85822,263.1,140,84,186,263.1,2.72,0.027,1.332,3.801
1,8.86248,234.8,140,80,199,234.8,3.19,0.03,1.425,4.259
1,8.86603,282.0,140,84,196,282.0,2.53,0.025,1.402,3.546
1,8.86972,270.6,140,80,165,270.6,2.77,0.026,1.179,3.695
1,8.87724,133.0,141,97,515,133.0,4.65,0.053,3.65,7.521
1,8.88479,132.4,142,102,509,132.4,4.44,0.053,3.588,7.55
1,8.8928,124.9,142,95,532,124.9,5.06,0.056,3.737,8.008
1,8.9038,90.9,145,105,854,90.9,6.29,0.076,5.903,11.0
1,8.91174,126.0,146,98,544,126.0,4.86,0.054,3.724,7.939
1,8.91941,130.3,147,94,529,130.3,4.9,0.052,3.598,7.674
1,8.92689,133.7,148,92,548,133.7,4.88,0.05,3.695,7.477
1,8.93104,240.8,148,85,200,240.8,2.93,0.028,1.349,4.152
1,8.93533,233.4,148,89,212,233.4,2.89,0.029,1.43,4.285
1,8.93919,258.7,147,80,151,258.7,2.9,0.026,1.027,3.865
1,8.94309,256.4,147,82,202,256.4,2.85,0.026,1.373,3.9
1,8.94779,212.7,147,84,200,212.7,3.36,0.032,1.368,4.701
1,8.95219,227.4,146,76,171,227.4,3.47,0.03,1.171,4.397
1,8.95599,263.5,145,83,186,263.5,2.74,0.026,1.283,3.795
1,8.9597,269.0,145,83,146,269.0,2.69,0.026,1.009,3.718
1,8.96383,242.5,145,75,180,242.5,3.3,0.028,1.242,4.123
1,8.967,315.1,144,81,160,315.1,2.35,0.022,1.111,3.174
1,8.97036,297.7,144,82,170,297.7,2.46,0.023,1.178,3.359
1,8.97428,254.8,144,81,197,254.8,2.91,0.027,1.366,3.925
1,8.97832,248.0,144,79,195,248.0,3.06,0.028,1.357,4.033
1,8.98227,253.0,143,83,160,253.0,2.86,0.028,1.12,3.952
1,8.98711,206.5,144,85,216,206.5,3.42,0.034,1.506,4.842
1,8.99095,260.7,143,85,190,260.7,2.71,0.027,1.328,3.836
1,8.99479,260.0,142,82,158,260.0,2.81,0.027,1.106,3.847
1,8.99901,237.0,142,83,199,237.0,3.05,0.03,1.405,4.219
1,9.00326,235.8,142,82,183,235.8,3.1,0.03,1.287,4.242
1,9.00716,255.9,142,82,180,255.9,2.86,0.028,1.266,3.909
1,9.01078,276.4,142,82,151,276.4,2.65,0.026,1.069,3.617
1,9.01561,207.1,141,80,228,207.1,3.62,0.034,1.615,4.828
1,9.01992,232.1,141,86,199,232.1,3.01,0.031,1.416,4.308
1,9.02397,246.8,141,81,183,246.8,3.0,0.029,1.299,4.052
1,9.02735,295.6,140,84,171,295.6,2.42,0.024,1.226,3.383
1,9.031,274.4,139,75,198,274.4,2.92,0.026,1.425,3.644
1,9.03725,160.0,140,87,429,160.0,4.31,0.045,3.068,6.25
1,9.04391,150.1,141,88,434,150.1,4.54,0.047,3.076,6.662
1,9.05032,156.0,142,95,407,156.0,4.05,0.045,2.868,6.412
1,9.05719,145.6,143,101,460,145.6,4.08,0.048,3.215,6.866
1,9.0642,142.6,143,93,479,142.6,4.52,0.049,3.338,7.012
1,9.0705,158.8,143,96,430,158.8,3.94,0.044,3.006,6.298
1,9.07762,140.4,145,95,445,140.4,4.5,0.049,3.081,7.123
1,9.08423,151.3,146,93,458,151.3,4.26,0.045,3.146,6.608
1,9.09102,147.3,146,96,469,147.3,4.24,0.046,3.206,6.79
1,9.09774,148.9,147,98,458,148.9,4.11,0.046,3.12,6.717
1,9.10467,144.2,147,96,485,144.2,4.33,0.047,3.292,6.934
1,9.11147,147.1,148,92,486,147.1,4.43,0.046,3.286,6.799
1,9.11837,144.9,149,96,469,144.9,4.31,0.046,3.153,6.902
1,9.12524,145.6,149,93,457,145.6,4.43,0.046,3.057,6.87
1,9.13231,141.5,151,94,473,141.5,4.51,0.047,3.134,7.066
1,9.13916,145.9,151,95,471,145.9,4.33,0.045,3.112,6.855
1,9.14619,142.2,153,92,469,142.2,4.59,0.046,3.074,7.033
1,9.1527,153.8,153,90,425,153.8,4.34,0.043,2.778,6.504
1,9.15969,143.1,154,92,465,143.1,4.56,0.045,3.023,6.988
1,9.16658,145.1,154,89,437,145.1,4.65,0.045,2.832,6.892
1,9.17285,159.5,155,93,449,159.5,4.05,0.04,2.892,6.271
1,9.17925,156.3,156,96,449,156.3,4.0,0.041,2.873,6.399
1,9.18611,145.8,157,98,490,145.8,4.2,0.044,3.126,6.86
1,9.19213,166.0,158,92,452,166.0,3.93,0.038,2.865,6.024
1,9.19856,155.7,157,89,454,155.7,4.33,0.041,2.882,6.424
1,9.20549,144.2,159,95,474,144.2,4.38,0.044,2.991,6.935
1,9.21197,154.3,160,85,451,154.3,4.57,0.041,2.827,6.48
1,9.21861,150.7,161,96,465,150.7,4.15,0.041,2.896,6.635
1,9.22484,160.5,162,97,461,160.5,3.85,0.039,2.852,6.231
1,9.23153,149.3,162,91,442,149.3,4.42,0.041,2.721,6.697
1,9.23808,152.9,162,98,426,152.9,4.01,0.04,2.625,6.542
1,9.2442,163.4,162,88,412,163.4,4.17,0.038,2.539,6.12
1,9.25054,157.7,163,94,430,157.7,4.05,0.039,2.643,6.342
1,9.25692,156.8,164,92,440,156.8,4.16,0.039,2.689,6.376
1,9.26322,158.6,165,88,422,158.6,4.3,0.038,2.556,6.306
1,9.26994,148.9,165,84,417,148.9,4.8,0.041,2.52,6.716
1,9.27683,145.1,166,104,436,145.1,3.98,0.042,2.629,6.892
1,9.28335,153.4,166,97,430,153.4,4.03,0.039,2.582,6.52
1,9.28952,162.1,166,89,403,162.1,4.16,0.037,2.425,6.168
1,9.2961,151.9,167,83,404,151.9,4.76,0.039,2.414,6.585
1,9.30258,154.3,167,88,382,154.3,4.42,0.039,2.28,6.48
1,9.30838,172.5,168,93,388,172.5,3.74,0.035,2.315,5.797
1,9.31473,157.5,168,88,393,157.5,4.33,0.038,2.336,6.348
1,9.3203,179.3,169,98,387,179.3,3.41,0.033,2.292,5.576
1,9.32631,166.5,169,96,368,166.5,3.75,0.036,2.177,6.005
1,9.33241,164.0,169,87,368,164.0,4.2,0.036,2.176,6.097
1,9.33892,153.5,169,91,400,153.5,4.3,0.039,2.365,6.516
1,9.34466,174.1,169,86,356,174.1,4.01,0.034,2.103,5.743
1,9.35122,152.4,170,91,398,152.4,4.33,0.039,2.34,6.56
1,9.35723,166.6,170,93,376,166.6,3.87,0.035,2.207,6.004
1,9.36322,167.0,170,96,386,167.0,3.74,0.035,2.267,5.988
1,9.36972,153.7,170,93,375,153.7,4.2,0.038,2.205,6.507
1,9.37571,167.1,171,91,385,167.1,3.95,0.035,2.254,5.985
1,9.3815,172.6,171,88,380,172.6,3.95,0.034,2.225,5.794
1,9.38746,167.9,172,95,369,167.9,3.76,0.035,2.151,5.956
1,9.39338,169.0,172,88,399,169.0,4.04,0.034,2.323,5.918
1,9.39936,167.2,172,93,418,167.2,3.86,0.035,2.429,5.981
1,9.40584,154.2,172,94,402,154.2,4.14,0.038,2.344,6.484
1,9.41234,153.8,172,88,438,153.8,4.43,0.038,2.55,6.503
1,9.41814,172.5,172,86,402,172.5,4.04,0.034,2.34,5.798
1,9.42197,261.0,172,79,154,261.0,2.91,0.022,0.896,3.831
1,9.42532,298.3,172,80,167,298.3,2.51,0.02,0.971,3.352
1,9.42886,282.8,171,84,171,282.8,2.53,0.021,0.998,3.536
1,9.43258,269.1,170,84,174,269.1,2.65,0.022,1.022,3.716
1,9.43649,255.4,169,85,166,255.4,2.76,0.023,0.984,3.916
1,9.44043,254.1,169,84,162,254.1,2.81,0.023,0.959,3.936
1,9.44414,269.5,169,77,162,269.5,2.89,0.022,0.958,3.71
1,9.44781,272.3,168,84,140,272.3,2.62,0.022,0.831,3.673
1,9.451,313.3,167,80,169,313.3,2.39,0.019,1.008,3.191
1,9.45468,272.0,167,84,161,272.0,2.63,0.022,0.964,3.676
1,9.45829,277.0,167,84,163,277.0,2.58,0.022,0.976,3.61
1,9.46227,251.1,166,82,144,251.1,2.91,0.024,0.867,3.983
1,9.46569,292.4,165,82,145,292.4,2.5,0.021,0.881,3.42
1,9.4696,255.7,166,82,169,255.7,2.86,0.024,1.023,3.91
1,9.47291,302.3,165,88,126,302.3,2.26,0.02,0.763,3.308
1,9.4771,238.8,164,84,169,238.8,2.99,0.026,1.032,4.188
1,9.48044,299.1,164,76,139,299.1,2.64,0.02,0.848,3.343
1,9.48373,303.5,163,79,145,303.5,2.5,0.02,0.887,3.295
1,9.48707,299.9,163,81,139,299.9,2.47,0.02,0.85,3.334
1,9.49078,269.2,162,85,165,269.2,2.62,0.023,1.02,3.714
1,9.49454,266.5,162,90,159,266.5,2.5,0.023,0.983,3.753
1,9.49821,271.9,161,73,156,271.9,3.02,0.023,0.974,3.678
1,9.50172,285.3,159,81,137,285.3,2.6,0.022,0.864,3.505
1,9.50577,246.9,159,87,173,246.9,2.79,0.025,1.091,4.051
1,9.50919,292.6,158,84,134,292.6,2.44,0.022,0.844,3.418
1,9.51282,275.1,158,84,157,275.1,2.6,0.023,0.996,3.636
1,9.51636,282.6,157,82,145,282.6,2.59,0.023,0.924,3.538
1,9.52003,272.7,157,88,161,272.7,2.5,0.023,1.027,3.667
1,9.52358,281.3,156,85,158,281.3,2.51,0.023,1.012,3.555
1,9.5275,255.3,156,83,172,255.3,2.83,0.025,1.102,3.917
1,9.53133,261.0,155,84,155,261.0,2.74,0.025,0.994,3.831
1,9.53522,257.3,155,73,173,257.3,3.19,0.025,1.118,3.887
1,9.53845,309.7,155,80,167,309.7,2.42,0.021,1.078,3.229
1,9.54214,270.8,154,88,175,270.8,2.52,0.024,1.132,3.692
1,9.54577,275.6,154,85,142,275.6,2.56,0.024,0.92,3.629
1,9.54945,271.6,153,77,169,271.6,2.87,0.024,1.103,3.682
1,9.55296,284.9,153,86,139,284.9,2.45,0.023,0.912,3.51
1,9.55619,309.9,152,87,160,309.9,2.23,0.021,1.05,3.226
1,9.55978,278.7,153,77,138,278.7,2.8,0.024,0.906,3.588
1,9.56392,241.5,152,77,173,241.5,3.23,0.027,1.143,4.14
1,9.56717,307.0,151,80,142,307.0,2.44,0.022,0.945,3.257
1,9.57125,245.5,150,76,169,245.5,3.22,0.027,1.13,4.073
1,9.57473,286.8,149,86,140,286.8,2.43,0.023,0.936,3.487
1,9.57889,240.9,149,82,180,240.9,3.04,0.028,1.206,4.15
1,9.58227,295.1,149,84,163,295.1,2.42,0.023,1.096,3.389
1,9.58564,297.4,149,84,175,297.4,2.4,0.023,1.177,3.363
1,9.58949,259.2,149,84,181,259.2,2.76,0.026,1.216,3.858
1,9.59295,289.6,148,86,150,289.6,2.41,0.023,1.015,3.453
1,9.59643,287.5,148,83,155,287.5,2.51,0.024,1.049,3.478
1,9.60004,277.0,148,79,157,277.0,2.74,0.024,1.063,3.611
1,9.60382,264.0,147,81,195,264.0,2.81,0.026,1.322,3.788
1,9.60695,320.3,148,86,137,320.3,2.18,0.021,0.93,3.122
1,9.61055,277.6,148,83,164,277.6,2.6,0.024,1.109,3.602
1,9.61467,242.5,147,95,200,242.5,2.6,0.028,1.364,4.124
1,9.61833,273.3,146,81,183,273.3,2.71,0.025,1.254,3.659
1,9.62157,308.9,146,87,158,308.9,2.23,0.022,1.083,3.237
1,9.62517,277.5,146,88,163,277.5,2.46,0.025,1.115,3.604
1,9.6291,254.5,146,84,152,254.5,2.81,0.027,1.045,3.929
1,9.63266,280.8,145,77,138,280.8,2.78,0.025,0.953,3.562
1,9.63681,241.0,144,84,180,241.0,2.96,0.029,1.246,4.15
1,9.64294,163.1,145,86,374,163.1,4.28,0.042,2.579,6.13
1,9.64849,180.2,146,92,357,180.2,3.62,0.038,2.445,5.55
1,9.65437,170.2,147,88,365,170.2,4.01,0.04,2.489,5.875
1,9.66013,173.5,147,89,336,173.5,3.89,0.039,2.283,5.765
1,9.66575,178.0,147,87,369,178.0,3.88,0.038,2.506,5.619
1,9.67119,184.0,148,83,351,184.0,3.93,0.037,2.369,5.434
1,9.67688,175.7,149,87,375,175.7,3.92,0.038,2.518,5.691
1,9.68319,158.3,149,87,385,158.3,4.36,0.042,2.578,6.317
1,9.68917,167.3,150,87,369,167.3,4.12,0.04,2.458,5.979
1,9.69555,156.8,151,95,382,156.8,4.03,0.042,2.536,6.376
1,9.70114,178.8,151,94,368,178.8,3.57,0.037,2.436,5.594
1,9.70695,172.1,152,77,356,172.1,4.53,0.038,2.35,5.81
1,9.71285,169.7,151,92,365,169.7,3.84,0.039,2.414,5.894
1,9.7188,167.9,152,94,361,167.9,3.8,0.039,2.37,5.956
1,9.72434,180.4,152,94,342,180.4,3.54,0.036,2.241,5.542
1,9.73016,171.9,153,98,388,171.9,3.56,0.038,2.534,5.817
1,9.73574,179.4,153,92,357,179.4,3.64,0.036,2.329,5.576
1,9.7411,186.3,154,88,331,186.3,3.66,0.035,2.154,5.367
1,9.74671,178.3,154,85,348,178.3,3.96,0.036,2.257,5.61
1,9.75251,172.6,154,91,345,172.6,3.82,0.038,2.241,5.795
1,9.75786,186.9,155,86,354,186.9,3.73,0.035,2.292,5.352
1,9.7639,165.5,154,84,336,165.5,4.32,0.039,2.176,6.042
1,9.76945,180.1,155,89,332,180.1,3.74,0.036,2.143,5.552
1,9.7753,171.0,155,86,344,171.0,4.08,0.038,2.213,5.849
1,9.78139,164.3,156,90,378,164.3,4.06,0.039,2.431,6.088
1,9.78725,170.8,156,94,367,170.8,3.74,0.037,2.348,5.855
1,9.79297,174.6,157,89,351,174.6,3.86,0.037,2.241,5.727
1,9.79872,174.1,157,91,370,174.1,3.79,0.036,2.347,5.743
1,9.80462,169.4,158,87,392,169.4,4.07,0.037,2.477,5.902
1,9.81013,181.4,159,97,346,181.4,3.41,0.035,2.176,5.514
1,9.81616,165.9,159,97,363,165.9,3.73,0.038,2.286,6.028
1,9.82165,182.1,158,94,345,182.1,3.5,0.035,2.182,5.49
1,9.8274,174.0,159,83,375,174.0,4.15,0.036,2.366,5.747
1,9.83322,171.7,158,90,354,171.7,3.88,0.037,2.232,5.823
1,9.83923,166.4,159,97,392,166.4,3.72,0.038,2.467,6.009
1,9.845,173.3,159,87,381,173.3,3.98,0.036,2.394,5.77
1,9.85064,177.3,159,83,312,177.3,4.08,0.035,1.959,5.641
1,9.85645,172.3,159,86,357,172.3,4.05,0.036,2.244,5.804
1,9.86169,190.5,159,83,326,190.5,3.79,0.033,2.046,5.249
1,9.86719,181.8,160,93,364,181.8,3.55,0.034,2.275,5.5
1,9.873,172.3,160,89,354,172.3,3.91,0.036,2.21,5.805
1,9.87847,182.7,161,88,363,182.7,3.73,0.034,2.253,5.473
1,9.88394,182.8,161,83,343,182.8,3.95,0.034,2.124,5.47
1,9.88993,167.1,161,91,361,167.1,3.95,0.037,2.242,5.985
1,9.89584,169.1,161,91,368,169.1,3.9,0.037,2.29,5.915
1,9.90154,175.6,161,91,353,175.6,3.75,0.035,2.193,5.695
1,9.90704,181.8,161,97,342,181.8,3.4,0.034,2.122,5.501
1,9.91295,169.1,161,88,379,169.1,4.03,0.037,2.347,5.914
1,9.91875,172.4,162,100,360,172.4,3.48,0.036,2.223,5.8
1,9.92402,189.6,161,88,338,189.6,3.6,0.033,2.095,5.274
1,9.93008,165.0,162,90,370,165.0,4.04,0.037,2.289,6.06
1,9.93611,166.0,163,93,361,166.0,3.89,0.037,2.221,6.026
1,9.94124,195.0,162,91,334,195.0,3.38,0.032,2.059,5.128
1,9.94661,186.3,163,87,349,186.3,3.7,0.033,2.142,5.369
1,9.95283,160.7,164,87,372,160.7,4.29,0.038,2.271,6.222
1,9.95825,184.6,164,89,343,184.6,3.65,0.033,2.095,5.417
1,9.96447,160.7,163,91,376,160.7,4.1,0.038,2.299,6.224
1,9.97035,169.9,164,97,374,169.9,3.64,0.036,2.285,5.885
1,9.97533,201.1,164,89,333,201.1,3.35,0.03,2.029,4.972
1,9.98081,182.2,163,86,340,182.2,3.83,0.034,2.078,5.489
1,9.98474,254.5,163,79,174,254.5,2.98,0.024,1.072,3.93
1,9.9887,252.7,162,91,182,252.7,2.61,0.024,1.122,3.958
1,9.99268,251.3,162,84,173,251.3,2.84,0.025,1.072,3.979
1,9.99657,257.3,160,82,179,257.3,2.84,0.024,1.117,3.887
1,10.00073,240.5,160,78,203,240.5,3.2,0.026,1.273,4.158
1,10.00532,217.6,159,94,196,217.6,2.93,0.029,1.228,4.596
1,10.00918,259.2,159,89,179,259.2,2.6,0.024,1.124,3.859
1,10.01272,282.4,159,85,166,282.4,2.5,0.022,1.042,3.541
1,10.01647,266.6,158,82,185,266.6,2.74,0.024,1.168,3.751
1,10.02059,242.6,158,85,182,242.6,2.91,0.026,1.154,4.123
1,10.02483,236.3,158,82,184,236.3,3.1,0.027,1.169,4.232
1,10.02882,250.5,156,79,165,250.5,3.03,0.026,1.053,3.993
1,10.03338,219.2,157,79,188,219.2,3.46,0.029,1.202,4.562
1,10.03689,284.6,156,92,175,284.6,2.29,0.023,1.124,3.513
1,10.04052,276.1,155,85,173,276.1,2.56,0.023,1.114,3.622
1,10.04494,226.1,155,85,199,226.1,3.12,0.029,1.281,4.423
1,10.04889,252.8,155,92,179,252.8,2.58,0.026,1.156,3.956
1,10.052,321.7,154,83,162,321.7,2.25,0.02,1.054,3.108
1,10.05546,289.0,153,83,169,289.0,2.5,0.023,1.099,3.46
1,10.0593,260.8,154,87,172,260.8,2.64,0.025,1.119,3.834
1,10.0632,255.9,153,85,179,255.9,2.76,0.026,1.167,3.907
1,10.06708,257.8,153,79,186,257.8,2.95,0.025,1.214,3.879
1,10.07096,257.9,152,81,184,257.9,2.87,0.025,1.205,3.878
1,10.07507,243.6,152,80,177,243.6,3.08,0.027,1.163,4.105
1,10.07899,255.1,152,82,177,255.1,2.87,0.026,1.164,3.92
1,10.08299,249.8,152,83,210,249.8,2.89,0.026,1.386,4.004
1,10.08699,250.0,151,84,179,250.0,2.86,0.026,1.183,4.001
1,10.09112,242.0,151,92,186,242.0,2.69,0.027,1.234,4.132
1,10.09485,268.3,150,80,160,268.3,2.79,0.025,1.07,3.727
1,10.09851,273.1,149,83,166,273.1,2.65,0.025,1.111,3.662
1,10.1017,313.9,149,86,143,313.9,2.22,0.021,0.958,3.185
1,10.10572,248.3,149,81,181,248.3,2.98,0.027,1.218,4.027
1,10.11009,229.0,149,85,195,229.0,3.08,0.029,1.308,4.367
1,10.11385,266.3,148,73,169,266.3,3.09,0.025,1.139,3.756
1,10.11806,237.2,148,82,190,237.2,3.08,0.028,1.285,4.216
1,10.1223,236.0,148,86,179,236.0,2.96,0.029,1.205,4.237
1,10.12613,260.9,148,84,186,260.9,2.74,0.026,1.255,3.833
1,10.13006,254.7,149,82,189,254.7,2.87,0.026,1.27,3.926
1,10.13419,242.2,149,85,180,242.2,2.91,0.028,1.214,4.128
1,10.13853,229.9,148,87,216,229.9,3.0,0.029,1.453,4.349
1,10.14251,251.3,148,83,180,251.3,2.88,0.027,1.216,3.979
1,10.14641,256.4,148,87,157,256.4,2.69,0.026,1.059,3.9
1,10.15067,235.1,147,87,185,235.1,2.93,0.029,1.254,4.253
1,10.15471,247.2,146,85,173,247.2,2.86,0.028,1.178,4.045
1,10.15864,254.5,147,90,191,254.5,2.62,0.027,1.297,3.93
1,10.16233,270.9,146,80,184,270.9,2.77,0.025,1.253,3.692
1,10.167,214.4,146,88,193,214.4,3.18,0.032,1.317,4.663
1,10.17078,264.0,146,88,189,264.0,2.58,0.026,1.295,3.788
1,10.17516,228.2,145,83,211,228.2,3.17,0.03,1.458,4.382
1,10.17932,240.7,145,81,201,240.7,3.08,0.029,1.391,4.155
1,10.18364,231.4,144,84,214,231.4,3.09,0.03,1.489,4.321
1,10.18746,262.0,143,82,166,262.0,2.79,0.027,1.156,3.817
1,10.19141,252.9,144,86,176,252.9,2.76,0.028,1.228,3.954
1,10.19544,248.5,144,83,198,248.5,2.91,0.028,1.38,4.024
1,10.19848,328.9,144,87,160,328.9,2.1,0.021,1.106,3.041
1,10.20207,278.1,144,87,204,278.1,2.48,0.025,1.42,3.596
1,10.20596,257.0,144,89,172,257.0,2.62,0.027,1.197,3.89
1,10.21022,234.9,143,86,194,234.9,2.97,0.03,1.355,4.257
